,Hemisphere,Day,Month,Year,Date,Temperature Variation
1767,Global,01,May,1955,01/May/1955,-0.2
1768,Global,01,May,1956,01/May/1956,-0.29
1769,Global,01,May,1957,01/May/1957,0.09
1770,Global,01,May,1958,01/May/1958,0.06
1771,Global,01,May,1959,01/May/1959,0.04
1772,Global,01,May,1960,01/May/1960,-0.08
1773,Global,01,May,1961,01/May/1961,0.12
1774,Global,01,May,1962,01/May/1962,-0.06
1775,Global,01,May,1963,01/May/1963,-0.06
1776,Global,01,May,1964,01/May/1964,-0.25
1777,Global,01,May,1965,01/May/1965,-0.12
1778,Global,01,May,1966,01/May/1966,-0.12
1779,Global,01,May,1967,01/May/1967,0.12
1780,Global,01,May,1968,01/May/1968,-0.14
1781,Global,01,May,1969,01/May/1969,0.18
1782,Global,01,May,1970,01/May/1970,-0.04
1783,Global,01,May,1971,01/May/1971,-0.05
1784,Global,01,May,1972,01/May/1972,-0.03
1785,Global,01,May,1973,01/May/1973,0.22
1786,Global,01,May,1974,01/May/1974,-0.04
1787,Global,01,May,1975,01/May/1975,0.16
1788,Global,01,May,1976,01/May/1976,-0.21
1789,Global,01,May,1977,01/May/1977,0.33
1790,Global,01,May,1978,01/May/1978,0.09
1791,Global,01,May,1979,01/May/1979,0.04
1792,Global,01,May,1980,01/May/1980,0.35
1793,Global,01,May,1981,01/May/1981,0.25
1794,Global,01,May,1982,01/May/1982,0.18
1795,Global,01,May,1983,01/May/1983,0.34
1796,Global,01,May,1984,01/May/1984,0.33
1797,Global,01,May,1985,01/May/1985,0.15
1798,Global,01,May,1986,01/May/1986,0.21
1799,Global,01,May,1987,01/May/1987,0.26
1800,Global,01,May,1988,01/May/1988,0.44
1801,Global,01,May,1989,01/May/1989,0.17
1802,Global,01,May,1990,01/May/1990,0.46
1803,Global,01,May,1991,01/May/1991,0.34
1804,Global,01,May,1992,01/May/1992,0.31
1805,Global,01,May,1993,01/May/1993,0.29
1806,Global,01,May,1994,01/May/1994,0.28
1807,Global,01,May,1995,01/May/1995,0.27
1808,Global,01,May,1996,01/May/1996,0.28
1809,Global,01,May,1997,01/May/1997,0.34
1810,Global,01,May,1998,01/May/1998,0.68
1811,Global,01,May,1999,01/May/1999,0.27
1812,Global,01,May,2000,01/May/2000,0.36
1813,Global,01,May,2001,01/May/2001,0.58
1814,Global,01,May,2002,01/May/2002,0.63
1815,Global,01,May,2003,01/May/2003,0.61
1816,Global,01,May,2004,01/May/2004,0.38
1817,Global,01,May,2005,01/May/2005,0.63
1818,Global,01,May,2006,01/May/2006,0.5
1819,Global,01,May,2007,01/May/2007,0.69
1820,Global,01,May,2008,01/May/2008,0.49
1821,Global,01,May,2009,01/May/2009,0.65
1822,Global,01,May,2010,01/May/2010,0.75
1823,Global,01,May,2011,01/May/2011,0.52
1824,Global,01,May,2012,01/May/2012,0.78
1825,Global,01,May,2013,01/May/2013,0.61
1826,Global,01,May,2014,01/May/2014,0.87
1827,Global,01,May,2015,01/May/2015,0.8
1828,Global,01,May,2016,01/May/2016,0.96
1829,Global,01,May,2017,01/May/2017,0.91
1830,Global,01,May,2018,01/May/2018,0.83
1831,Global,01,May,2019,01/May/2019,0.86
1832,Global,01,May,2020,01/May/2020,1.02
1833,Northern,01,May,1880,01/May/1880,-0.04
1834,Northern,01,May,1881,01/May/1881,0.05
1835,Northern,01,May,1882,01/May/1882,-0.23
1836,Northern,01,May,1883,01/May/1883,-0.23
1837,Northern,01,May,1884,01/May/1884,-0.35
1838,Northern,01,May,1885,01/May/1885,-0.58
1839,Northern,01,May,1886,01/May/1886,-0.32
1840,Northern,01,May,1887,01/May/1887,-0.24
1841,Northern,01,May,1888,01/May/1888,-0.14
1842,Northern,01,May,1889,01/May/1889,-0.03
1843,Northern,01,May,1890,01/May/1890,-0.35
1844,Northern,01,May,1891,01/May/1891,-0.15
1845,Northern,01,May,1892,01/May/1892,-0.23
1846,Northern,01,May,1893,01/May/1893,-0.43
1847,Northern,01,May,1894,01/May/1894,-0.26
1848,Northern,01,May,1895,01/May/1895,-0.29
1849,Northern,01,May,1896,01/May/1896,-0.16
1850,Northern,01,May,1897,01/May/1897,0.14
1851,Northern,01,May,1898,01/May/1898,-0.26
1852,Northern,01,May,1899,01/May/1899,-0.23
1853,Northern,01,May,1900,01/May/1900,-0.02
1854,Northern,01,May,1901,01/May/1901,-0.11
1855,Northern,01,May,1902,01/May/1902,-0.37
1856,Northern,01,May,1903,01/May/1903,-0.41
1857,Northern,01,May,1904,01/May/1904,-0.42
1858,Northern,01,May,1905,01/May/1905,-0.28
1859,Northern,01,May,1906,01/May/1906,-0.24
1860,Northern,01,May,1907,01/May/1907,-0.57
1861,Northern,01,May,1908,01/May/1908,-0.29
1862,Northern,01,May,1909,01/May/1909,-0.48
1863,Northern,01,May,1910,01/May/1910,-0.28
1864,Northern,01,May,1911,01/May/1911,-0.44
1865,Northern,01,May,1912,01/May/1912,-0.11
1866,Northern,01,May,1913,01/May/1913,-0.54
1867,Northern,01,May,1914,01/May/1914,-0.18
1868,Northern,01,May,1915,01/May/1915,-0.01
1869,Northern,01,May,1916,01/May/1916,-0.35
1870,Northern,01,May,1917,01/May/1917,-0.72
1871,Northern,01,May,1918,01/May/1918,-0.48
1872,Northern,01,May,1919,01/May/1919,-0.41
1873,Northern,01,May,1920,01/May/1920,-0.21
1874,Northern,01,May,1921,01/May/1921,-0.24
1875,Northern,01,May,1922,01/May/1922,-0.19
1876,Northern,01,May,1923,01/May/1923,-0.39
1877,Northern,01,May,1924,01/May/1924,-0.05
1878,Northern,01,May,1925,01/May/1925,-0.21
1879,Northern,01,May,1926,01/May/1926,-0.23
1880,Northern,01,May,1927,01/May/1927,-0.12
1881,Northern,01,May,1928,01/May/1928,-0.17
1882,Northern,01,May,1929,01/May/1929,-0.27
1883,Northern,01,May,1930,01/May/1930,-0.2
1884,Northern,01,May,1931,01/May/1931,-0.14
1885,Northern,01,May,1932,01/May/1932,-0.09
1886,Northern,01,May,1933,01/May/1933,-0.26
1887,Northern,01,May,1934,01/May/1934,0.08
1888,Northern,01,May,1935,01/May/1935,-0.29
1889,Northern,01,May,1936,01/May/1936,-0.01
1890,Northern,01,May,1937,01/May/1937,0.12
1891,Northern,01,May,1938,01/May/1938,0.03
1892,Northern,01,May,1939,01/May/1939,0.01
1893,Northern,01,May,1940,01/May/1940,0.16
1894,Northern,01,May,1941,01/May/1941,0.24
1895,Northern,01,May,1942,01/May/1942,0.16
1896,Northern,01,May,1943,01/May/1943,0.23
1897,Northern,01,May,1944,01/May/1944,0.23
1898,Northern,01,May,1945,01/May/1945,0.08
1899,Northern,01,May,1946,01/May/1946,0.03
1900,Northern,01,May,1947,01/May/1947,0.06
1901,Northern,01,May,1948,01/May/1948,0.17
1902,Northern,01,May,1949,01/May/1949,0.01
1903,Northern,01,May,1950,01/May/1950,-0.04
1904,Northern,01,May,1951,01/May/1951,0.17
1905,Northern,01,May,1952,01/May/1952,0.15
1906,Northern,01,May,1953,01/May/1953,0.24
1907,Northern,01,May,1954,01/May/1954,-0.07
1908,Northern,01,May,1955,01/May/1955,-0.13
1909,Northern,01,May,1956,01/May/1956,-0.3
1910,Northern,01,May,1957,01/May/1957,-0.06
1911,Northern,01,May,1958,01/May/1958,0.12
1912,Northern,01,May,1959,01/May/1959,0.04
1913,Northern,01,May,1960,01/May/1960,0.03
1914,Northern,01,May,1961,01/May/1961,0.07
1915,Northern,01,May,1962,01/May/1962,0.02
1916,Northern,01,May,1963,01/May/1963,-0.05
1917,Northern,01,May,1964,01/May/1964,-0.1
1918,Northern,01,May,1965,01/May/1965,-0.13
1919,Northern,01,May,1966,01/May/1966,-0.05
1920,Northern,01,May,1967,01/May/1967,0.21
1921,Northern,01,May,1968,01/May/1968,-0.06
1922,Northern,01,May,1969,01/May/1969,0.11
1923,Northern,01,May,1970,01/May/1970,0.0
1924,Northern,01,May,1971,01/May/1971,-0.12
1925,Northern,01,May,1972,01/May/1972,-0.15
1926,Northern,01,May,1973,01/May/1973,0.09
1927,Northern,01,May,1974,01/May/1974,-0.19
1928,Northern,01,May,1975,01/May/1975,-0.02
1929,Northern,01,May,1976,01/May/1976,-0.26
1930,Northern,01,May,1977,01/May/1977,0.23
1931,Northern,01,May,1978,01/May/1978,-0.06
1932,Northern,01,May,1979,01/May/1979,0.01
1933,Northern,01,May,1980,01/May/1980,0.26
1934,Northern,01,May,1981,01/May/1981,0.18
1935,Northern,01,May,1982,01/May/1982,0.09
1936,Northern,01,May,1983,01/May/1983,0.06
1937,Northern,01,May,1984,01/May/1984,0.23
1938,Northern,01,May,1985,01/May/1985,0.09
1939,Northern,01,May,1986,01/May/1986,0.2
1940,Northern,01,May,1987,01/May/1987,0.23
1941,Northern,01,May,1988,01/May/1988,0.43
1942,Northern,01,May,1989,01/May/1989,0.23
1943,Northern,01,May,1990,01/May/1990,0.5
1944,Northern,01,May,1991,01/May/1991,0.33
1945,Northern,01,May,1992,01/May/1992,0.19
1946,Northern,01,May,1993,01/May/1993,0.32
1947,Northern,01,May,1994,01/May/1994,0.39
1948,Northern,01,May,1995,01/May/1995,0.41
1949,Northern,01,May,1996,01/May/1996,0.35
1950,Northern,01,May,1997,01/May/1997,0.42
1951,Northern,01,May,1998,01/May/1998,0.66
1952,Northern,01,May,1999,01/May/1999,0.36
1953,Northern,01,May,2000,01/May/2000,0.55
1954,Northern,01,May,2001,01/May/2001,0.69
1955,Northern,01,May,2002,01/May/2002,0.52
1956,Northern,01,May,2003,01/May/2003,0.72
1957,Northern,01,May,2004,01/May/2004,0.52
1958,Northern,01,May,2005,01/May/2005,0.78
1959,Northern,01,May,2006,01/May/2006,0.76
1960,Northern,01,May,2007,01/May/2007,0.73
1961,Northern,01,May,2008,01/May/2008,0.6
1962,Northern,01,May,2009,01/May/2009,0.66
1963,Northern,01,May,2010,01/May/2010,0.94
1964,Northern,01,May,2011,01/May/2011,0.66
1965,Northern,01,May,2012,01/May/2012,0.97
1966,Northern,01,May,2013,01/May/2013,0.78
1967,Northern,01,May,2014,01/May/2014,0.91
1968,Northern,01,May,2015,01/May/2015,1.05
1969,Northern,01,May,2016,01/May/2016,1.12
1970,Northern,01,May,2017,01/May/2017,0.93
1971,Northern,01,May,2018,01/May/2018,1.02
1972,Northern,01,May,2019,01/May/2019,0.99
1973,Northern,01,May,2020,01/May/2020,1.28
1974,Southern,01,May,1880,01/May/1880,-0.12
1975,Southern,01,May,1881,01/May/1881,0.09
1976,Southern,01,May,1882,01/May/1882,-0.03
1977,Southern,01,May,1883,01/May/1883,-0.09
1978,Southern,01,May,1884,01/May/1884,-0.31
1979,Southern,01,May,1885,01/May/1885,-0.32
1980,Southern,01,May,1886,01/May/1886,-0.15
1981,Southern,01,May,1887,01/May/1887,-0.34
1982,Southern,01,May,1888,01/May/1888,-0.29
1983,Southern,01,May,1889,01/May/1889,0.02
1984,Southern,01,May,1890,01/May/1890,-0.43
1985,Southern,01,May,1891,01/May/1891,-0.17
1986,Southern,01,May,1892,01/May/1892,-0.23
1987,Southern,01,May,1893,01/May/1893,-0.24
1988,Southern,01,May,1894,01/May/1894,-0.34
1989,Southern,01,May,1895,01/May/1895,-0.24
1990,Southern,01,May,1896,01/May/1896,-0.14
1991,Southern,01,May,1897,01/May/1897,-0.15
1992,Southern,01,May,1898,01/May/1898,-0.33
1993,Southern,01,May,1899,01/May/1899,-0.22
1994,Southern,01,May,1900,01/May/1900,-0.13
1995,Southern,01,May,1901,01/May/1901,-0.18
1996,Southern,01,May,1902,01/May/1902,-0.24
1997,Southern,01,May,1903,01/May/1903,-0.36
1998,Southern,01,May,1904,01/May/1904,-0.59
1999,Southern,01,May,1905,01/May/1905,-0.28
2000,Southern,01,May,1906,01/May/1906,-0.26
2001,Southern,01,May,1907,01/May/1907,-0.33
2002,Southern,01,May,1908,01/May/1908,-0.45
2003,Southern,01,May,1909,01/May/1909,-0.59
2004,Southern,01,May,1910,01/May/1910,-0.38
2005,Southern,01,May,1911,01/May/1911,-0.57
2006,Southern,01,May,1912,01/May/1912,-0.28
2007,Southern,01,May,1913,01/May/1913,-0.32
2008,Southern,01,May,1914,01/May/1914,-0.22
2009,Southern,01,May,1915,01/May/1915,-0.09
2010,Southern,01,May,1916,01/May/1916,-0.32
2011,Southern,01,May,1917,01/May/1917,-0.38
2012,Southern,01,May,1918,01/May/1918,-0.37
2013,Southern,01,May,1919,01/May/1919,-0.13
2014,Southern,01,May,1920,01/May/1920,-0.31
2015,Southern,01,May,1921,01/May/1921,-0.35
2016,Southern,01,May,1922,01/May/1922,-0.47
2017,Southern,01,May,1923,01/May/1923,-0.28
2018,Southern,01,May,1924,01/May/1924,-0.29
2019,Southern,01,May,1925,01/May/1925,-0.35
2020,Southern,01,May,1926,01/May/1926,-0.21
2021,Southern,01,May,1927,01/May/1927,-0.37
2022,Southern,01,May,1928,01/May/1928,-0.41
2023,Southern,01,May,1929,01/May/1929,-0.48
2024,Southern,01,May,1930,01/May/1930,-0.28
2025,Southern,01,May,1931,01/May/1931,-0.22
2026,Southern,01,May,1932,01/May/1932,-0.25
2027,Southern,01,May,1933,01/May/1933,-0.32
2028,Southern,01,May,1934,01/May/1934,-0.27
2029,Southern,01,May,1935,01/May/1935,-0.29
2030,Southern,01,May,1936,01/May/1936,-0.32
2031,Southern,01,May,1937,01/May/1937,-0.22
2032,Southern,01,May,1938,01/May/1938,-0.23
2033,Southern,01,May,1939,01/May/1939,-0.1
2034,Southern,01,May,1940,01/May/1940,0.07
2035,Southern,01,May,1941,01/May/1941,0.14
2036,Southern,01,May,1942,01/May/1942,0.06
2037,Southern,01,May,1943,01/May/1943,-0.1
2038,Southern,01,May,1944,01/May/1944,0.14
2039,Southern,01,May,1945,01/May/1945,0.05
2040,Southern,01,May,1946,01/May/1946,-0.17
2041,Southern,01,May,1947,01/May/1947,-0.09
2042,Southern,01,May,1948,01/May/1948,-0.17
2043,Southern,01,May,1949,01/May/1949,-0.2
2044,Southern,01,May,1950,01/May/1950,-0.19
2045,Southern,01,May,1951,01/May/1951,-0.18
2046,Southern,01,May,1952,01/May/1952,-0.19
2047,Southern,01,May,1953,01/May/1953,-0.01
2048,Southern,01,May,1954,01/May/1954,-0.33
2049,Southern,01,May,1955,01/May/1955,-0.29
2050,Southern,01,May,1956,01/May/1956,-0.29
2051,Southern,01,May,1957,01/May/1957,0.23
2052,Southern,01,May,1958,01/May/1958,0.0
2053,Southern,01,May,1959,01/May/1959,0.05
2054,Southern,01,May,1960,01/May/1960,-0.18
2055,Southern,01,May,1961,01/May/1961,0.17
2056,Southern,01,May,1962,01/May/1962,-0.15
2057,Southern,01,May,1963,01/May/1963,-0.07
2058,Southern,01,May,1964,01/May/1964,-0.4
2059,Southern,01,May,1965,01/May/1965,-0.1
2060,Southern,01,May,1966,01/May/1966,-0.19
2061,Southern,01,May,1967,01/May/1967,0.04
2062,Southern,01,May,1968,01/May/1968,-0.23
2063,Southern,01,May,1969,01/May/1969,0.26
2064,Southern,01,May,1970,01/May/1970,-0.06
2065,Southern,01,May,1971,01/May/1971,0.01
2066,Southern,01,May,1972,01/May/1972,0.09
2067,Southern,01,May,1973,01/May/1973,0.36
2068,Southern,01,May,1974,01/May/1974,0.11
2069,Southern,01,May,1975,01/May/1975,0.32
2070,Southern,01,May,1976,01/May/1976,-0.16
2071,Southern,01,May,1977,01/May/1977,0.42
2072,Southern,01,May,1978,01/May/1978,0.24
2073,Southern,01,May,1979,01/May/1979,0.06
2074,Southern,01,May,1980,01/May/1980,0.44
2075,Southern,01,May,1981,01/May/1981,0.31
2076,Southern,01,May,1982,01/May/1982,0.27
2077,Southern,01,May,1983,01/May/1983,0.63
2078,Southern,01,May,1984,01/May/1984,0.42
2079,Southern,01,May,1985,01/May/1985,0.2
2080,Southern,01,May,1986,01/May/1986,0.23
2081,Southern,01,May,1987,01/May/1987,0.29
2082,Southern,01,May,1988,01/May/1988,0.45
2083,Southern,01,May,1989,01/May/1989,0.12
2084,Southern,01,May,1990,01/May/1990,0.41
2085,Southern,01,May,1991,01/May/1991,0.36
2086,Southern,01,May,1992,01/May/1992,0.44
2087,Southern,01,May,1993,01/May/1993,0.26
2088,Southern,01,May,1994,01/May/1994,0.18
2089,Southern,01,May,1995,01/May/1995,0.13
2090,Southern,01,May,1996,01/May/1996,0.21
2091,Southern,01,May,1997,01/May/1997,0.26
2092,Southern,01,May,1998,01/May/1998,0.7
2093,Southern,01,May,1999,01/May/1999,0.17
2094,Southern,01,May,2000,01/May/2000,0.17
2095,Southern,01,May,2001,01/May/2001,0.46
2096,Southern,01,May,2002,01/May/2002,0.75
2097,Southern,01,May,2003,01/May/2003,0.5
2098,Southern,01,May,2004,01/May/2004,0.24
2099,Southern,01,May,2005,01/May/2005,0.48
2100,Southern,01,May,2006,01/May/2006,0.23
2101,Southern,01,May,2007,01/May/2007,0.66
2102,Southern,01,May,2008,01/May/2008,0.38
2103,Southern,01,May,2009,01/May/2009,0.64
2104,Southern,01,May,2010,01/May/2010,0.57
2105,Southern,01,May,2011,01/May/2011,0.39
2106,Southern,01,May,2012,01/May/2012,0.59
2107,Southern,01,May,2013,01/May/2013,0.44
2108,Southern,01,May,2014,01/May/2014,0.83
2109,Southern,01,May,2015,01/May/2015,0.56
2110,Southern,01,May,2016,01/May/2016,0.81
2111,Southern,01,May,2017,01/May/2017,0.9
2112,Southern,01,May,2018,01/May/2018,0.63
2113,Southern,01,May,2019,01/May/2019,0.73
2114,Southern,01,May,2020,01/May/2020,0.76
2115,Global,01,June,1880,01/June/1880,-0.2
2116,Global,01,June,1881,01/June/1881,-0.17
2117,Global,01,June,1882,01/June/1882,-0.21
2118,Global,01,June,1883,01/June/1883,-0.07
2119,Global,01,June,1884,01/June/1884,-0.34
2120,Global,01,June,1885,01/June/1885,-0.43
2121,Global,01,June,1886,01/June/1886,-0.34
2122,Global,01,June,1887,01/June/1887,-0.24
2123,Global,01,June,1888,01/June/1888,-0.17
2124,Global,01,June,1889,01/June/1889,-0.1
2125,Global,01,June,1890,01/June/1890,-0.24
2126,Global,01,June,1891,01/June/1891,-0.2
2127,Global,01,June,1892,01/June/1892,-0.22
2128,Global,01,June,1893,01/June/1893,-0.25
2129,Global,01,June,1894,01/June/1894,-0.4
2130,Global,01,June,1895,01/June/1895,-0.2
2131,Global,01,June,1896,01/June/1896,-0.1
2132,Global,01,June,1897,01/June/1897,-0.11
2133,Global,01,June,1898,01/June/1898,-0.18
2134,Global,01,June,1899,01/June/1899,-0.31
2135,Global,01,June,1900,01/June/1900,-0.09
2136,Global,01,June,1901,01/June/1901,-0.11
2137,Global,01,June,1902,01/June/1902,-0.29
2138,Global,01,June,1903,01/June/1903,-0.41
2139,Global,01,June,1904,01/June/1904,-0.47
2140,Global,01,June,1905,01/June/1905,-0.27
2141,Global,01,June,1906,01/June/1906,-0.19
2142,Global,01,June,1907,01/June/1907,-0.41
2143,Global,01,June,1908,01/June/1908,-0.37
2144,Global,01,June,1909,01/June/1909,-0.51
2145,Global,01,June,1910,01/June/1910,-0.37
2146,Global,01,June,1911,01/June/1911,-0.49
2147,Global,01,June,1912,01/June/1912,-0.22
2148,Global,01,June,1913,01/June/1913,-0.44
2149,Global,01,June,1914,01/June/1914,-0.25
2150,Global,01,June,1915,01/June/1915,-0.21
2151,Global,01,June,1916,01/June/1916,-0.48
2152,Global,01,June,1917,01/June/1917,-0.42
2153,Global,01,June,1918,01/June/1918,-0.35
2154,Global,01,June,1919,01/June/1919,-0.35
2155,Global,01,June,1920,01/June/1920,-0.35
2156,Global,01,June,1921,01/June/1921,-0.27
2157,Global,01,June,1922,01/June/1922,-0.3
2158,Global,01,June,1923,01/June/1923,-0.28
2159,Global,01,June,1924,01/June/1924,-0.25
2160,Global,01,June,1925,01/June/1925,-0.32
2161,Global,01,June,1926,01/June/1926,-0.25
2162,Global,01,June,1927,01/June/1927,-0.27
2163,Global,01,June,1928,01/June/1928,-0.38
2164,Global,01,June,1929,01/June/1929,-0.43
2165,Global,01,June,1930,01/June/1930,-0.22
2166,Global,01,June,1931,01/June/1931,-0.08
2167,Global,01,June,1932,01/June/1932,-0.29
2168,Global,01,June,1933,01/June/1933,-0.34
2169,Global,01,June,1934,01/June/1934,-0.14
2170,Global,01,June,1935,01/June/1935,-0.27
2171,Global,01,June,1936,01/June/1936,-0.21
2172,Global,01,June,1937,01/June/1937,-0.05
2173,Global,01,June,1938,01/June/1938,-0.17
2174,Global,01,June,1939,01/June/1939,-0.07
2175,Global,01,June,1940,01/June/1940,0.11
2176,Global,01,June,1941,01/June/1941,0.13
2177,Global,01,June,1942,01/June/1942,0.05
2178,Global,01,June,1943,01/June/1943,-0.05
2179,Global,01,June,1944,01/June/1944,0.15
2180,Global,01,June,1945,01/June/1945,0.0
2181,Global,01,June,1946,01/June/1946,-0.21
2182,Global,01,June,1947,01/June/1947,-0.02
2183,Global,01,June,1948,01/June/1948,-0.05
2184,Global,01,June,1949,01/June/1949,-0.27
2185,Global,01,June,1950,01/June/1950,-0.05
2186,Global,01,June,1951,01/June/1951,-0.07
2187,Global,01,June,1952,01/June/1952,-0.03
2188,Global,01,June,1953,01/June/1953,0.12
2189,Global,01,June,1954,01/June/1954,-0.18
2190,Global,01,June,1955,01/June/1955,-0.14
2191,Global,01,June,1956,01/June/1956,-0.16
2192,Global,01,June,1957,01/June/1957,0.15
2193,Global,01,June,1958,01/June/1958,-0.09
